id,question,choices,answerKey,source
499,"ما هو البحر الشعري لهذا البيت
                        أَغشى فَتاةَ الحَيِّ عِندَ حَليلِها - وَإِذا غَزا في الجَيشِ لا أَغشاها?","{'text': ['الكامل', 'الوافر', 'مجزوء المواليا', 'الهزج'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem116.html
501,"ما هو البحر الشعري لهذا البيت
                        وَأَغَضُّ طَرفي ما بَدَت لي جارَتي - حَتّى يُواري جارَتي مَأواها?","{'text': ['الكامل', 'الكامل المقطوع', 'مجزوء الرمل', 'مجزوء الدوبيت'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem116.html
503,"ما هو البحر الشعري لهذا البيت
                        إِنّي اِمرُؤٌسَمحُ الخَليقَةِ ماجِدٌ - لا أُتبِعُ النَفسَ اللَجوجَ هَواها?","{'text': ['الكامل', 'المتقارب', 'المديد', 'القوما'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem116.html
505,"ما هو البحر الشعري لهذا البيت
                        وَلَئِن سَأَلتَ بِذاكَ عَبلَةَ خَبَّرَت - أَن لا أُريدُ مِنَ النِساءِ سِواها?","{'text': ['الكامل', 'الدوبيت', 'مجزوء موشح', 'المضارع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem116.html
507,"ما هو البحر الشعري لهذا البيت
                        وَأُجيبُها إِمّا دَعَت لِعَظيمَةٍ - وَأُغيثُها وَأَعِفُّ عَمّاساها?","{'text': ['الكامل', 'أحذ المديد', 'المتدارك', 'مجزوء الخفيف'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem116.html
509,"ما هو البحر الشعري لهذا البيت
                        رَمَتِ الفُؤَادَ مَليحَةٌ عَذراءُ - بِسِهامِ لَحظٍ ما لَهُنَّ دَواءُ?","{'text': ['الكامل', 'المتدارك', 'المتدارك المنهوك', 'السريع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem121.html
511,"ما هو البحر الشعري لهذا البيت
                        مَرَّت أَوانَ العيدِ بَينَنَواهِدٍ - مِثلِ الشُموسِ لِحاظُهُنَّظُباءُ?","{'text': ['الكامل', 'مجزوء الخفيف', 'مخلع الكامل', 'المواليا'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem121.html
513,"ما هو البحر الشعري لهذا البيت
                        فَاِغتالَني سَقَمي الَّذي في باطِني - أَخفَيتُهُ فَأَذاعَهُ الإِخفاءُ?","{'text': ['الكامل', 'الطويل', 'تفعيلة الرجز', 'الرمل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem121.html
515,"ما هو البحر الشعري لهذا البيت
                        خَطَرَتفَقُلتُ قَضيبُبانٍحَرَّكَت - أَعطافَهُ بَعدَالجَنوبِصَباءُ?","{'text': ['الكامل', 'الخفيف', 'المواليا', 'البسيط'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem121.html
517,"ما هو البحر الشعري لهذا البيت
                        وَرَنَتفَقُلتُ غَزالَةٌ مَذعورَةٌ - قَد راعَها وَسطَالفَلاةِبَلاءُ?","{'text': ['الكامل', 'الرجز', 'الرمل', 'السريع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem121.html
519,"ما هو البحر الشعري لهذا البيت
                        وَبَدَت فَقُلتُ البَدرُ لَيلَةَتِمِّهِ - قَد قَلَّدَتهُ نُجومَهاالجَوزاءُ?","{'text': ['الكامل', 'الدوبيت', 'مربع البسيط', 'الرجز'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem121.html
521,"ما هو البحر الشعري لهذا البيت
                        بَسَمَت فَلاحَ ضِياءُ لُؤلُؤِثَغرِها - فيهِ لِداءِ العاشِقينَ شِفاءُ?","{'text': ['الكامل', 'مجزوء المواليا', 'مخلع موشح', 'منهوك الرجز'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem121.html
523,"ما هو البحر الشعري لهذا البيت
                        سَجَدَت تُعَظِّمُ رَبَّها فَتَمايَلَت - لِجَلالِها أَربابُنا العُظَماءُ?","{'text': ['الكامل', 'مجزوء المتقارب', 'مخلع السريع', 'الكامل المقطوع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem121.html
525,"ما هو البحر الشعري لهذا البيت
                        يا عَبلَ مِثلُ هَواكِ أَو أَضعافُهُ - عِندي إِذاوَقَعَ الإِياسُ رَجاءُ?","{'text': ['الكامل', 'السريع', 'مجزوء الدوبيت', 'القوما'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem121.html
527,"ما هو البحر الشعري لهذا البيت
                        إِن كانَ يُسعِدُني الزَمانُ فَإِنَّني - في هِمَّتيبِصُروفِهِإِزراءُ?","{'text': ['الكامل', 'مجزوء المواليا', 'أحذ المديد', 'السلسلة'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem121.html
529,"ما هو البحر الشعري لهذا البيت
                        ما زِلتُ مُرتَقِياً إِلى العَلياءِ - حَتّى بَلَغتُ إِلىذُرىالجَوزاءِ?","{'text': ['الكامل', 'مجزوء الرجز', 'مجزوء المجتث', 'مجزوء الكامل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem122.html
531,"ما هو البحر الشعري لهذا البيت
                        فَهُناكَلا أَلوي عَلى مَن لامَني - خَوفَ المَماتِ وَفُرقَةِ الأَحياءِ?","{'text': ['الكامل', 'المنسرح', 'المقتضب', 'مجزوء الدوبيت'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem122.html
533,"ما هو البحر الشعري لهذا البيت
                        فَلَأُغضِبَنَّ عَواذِلي وَحَواسِدي - وَلِأَصبِرَنَّ عَلىقِلىًوَجَواءِ?","{'text': ['الكامل', 'أحذ الوافر', 'منهوك الكامل', 'مجزوء الرمل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem122.html
535,"ما هو البحر الشعري لهذا البيت
                        وَلَأَجهَدَنَّ عَلى اللِقاءِ لِكَي أَرى - ما أَرتَجيهِ أَويَحينَ قَضائي?","{'text': ['الكامل', 'الدوبيت', 'الرمل', 'القوما'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem122.html
537,"ما هو البحر الشعري لهذا البيت
                        وَلَأَحمِيَنَّ النَفسَ عَن شَهَواتِها - حَتّى أَرى ذا ذِمَّةٍ وَوَفاءِ?","{'text': ['الكامل', 'مشطور الطويل', 'مربع الرجز', 'منهوك البسيط'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem122.html
539,"ما هو البحر الشعري لهذا البيت
                        مَن كانَ يَجحَدُني فَقَدبَرَحَ الخَفا - ما كُنتُ أَكتُمُهُ عَنِ الرُقَباءِ?","{'text': ['الكامل', 'مجزوء المتقارب', 'مربع الرجز', 'مجزوء الخفيف'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem122.html
541,"ما هو البحر الشعري لهذا البيت
                        ما ساءَني لَونيوَإِسمُزَبيبَةٍ - إِذ قَصَّرَت عَن هِمَّتي أَعدائي?","{'text': ['الكامل', 'مجزوء المنسرح', 'التفعيله', 'مجزوء الرجز'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem122.html
543,"ما هو البحر الشعري لهذا البيت
                        فَلَئِن بَقيتُ لَأَصنَعَنَّ عَجائِباً - وَلَأُبكِمَنَّ بَلاغَةَ الفُصَحاءِ?","{'text': ['الكامل', 'مجزوء المنسرح', 'تفعيلة الرمل', 'مجزوء المنسرح'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem122.html
545,"ما هو البحر الشعري لهذا البيت
                        وَغَداةَ صَبَّحنَالجِفارَعَوابِساً - يَهدي أَوائِلَهُنَّشُعثٌشُزَّبُ?","{'text': ['الكامل', 'السريع', 'مجزوء الكامل', 'تفعيلة الرجز'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem133.html
547,"ما هو البحر الشعري لهذا البيت
                        لِمَنِالشُموسُعَزيزَةَالأَحداجِ - يَطلُعنَ بَينَالوَشيِوَالديباجِ?","{'text': ['الكامل', 'مجزوء المنسرح', 'المديد', 'مجزوء الخفيف'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem136.html
549,"ما هو البحر الشعري لهذا البيت
                        مِن كُلِّ فائِقَةِ الجَمالِ كَدُميَةٍ - مِن لُؤلُؤٍ قَد صُوِّرَت في عاجِ?","{'text': ['الكامل', 'مجزوء الكامل', 'مخلع البسيط', 'الهزج'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem136.html
551,"ما هو البحر الشعري لهذا البيت
                        تَمشيوَتَرفُلُفي الثِيابِ كَأَنَّه - غُصنٌ تَرَنَّحَ فينَقاًرَجراجِ?","{'text': ['الكامل', 'المجتث', 'المضارع', 'السلسلة'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem136.html
553,"ما هو البحر الشعري لهذا البيت
                        حَفَّت بِهِنَّمَناصِلٌوَذَوابِلٌ - وَمَشَت بِهِنَّذَوامِلٌوَنَواجي?","{'text': ['الكامل', 'الخفيف', 'مجزوء الكامل', 'أحذ الوافر'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem136.html
555,"ما هو البحر الشعري لهذا البيت
                        فيهِنَّهَيفاءُ القَوامِ كَأَنَّه - فُلكٌمُشَرَّعَةٌعَلى الأَمواجِ?","{'text': ['الكامل', 'مجزوء السريع', 'تفعيلة المتقارب', 'مجزوء السريع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem136.html
557,"ما هو البحر الشعري لهذا البيت
                        خَطَفَ الظَلامُ كَسارِقٍ مِن شَعرِه - فَكَأَنَّما قَرَنَ الدُجىبِدَياجي?","{'text': ['الكامل', 'مجزوء المواليا', 'مخلع البسيط', 'التفعيله'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem136.html
559,"ما هو البحر الشعري لهذا البيت
                        أَبصَرتُ ثُمَّ هَوَيتُ ثُمَّ كَتَمتُ م - أَلقى وَلَم يَعلَم بِذاكَ مُناجي?","{'text': ['الكامل', 'مجزوء الكامل', 'المجتث', 'مشطور الرجز'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem136.html
561,"ما هو البحر الشعري لهذا البيت
                        فَوَصَلتُ ثُمَّ قَدَرتُ ثُمَّ عَفَفتُ مِن - شَرَفٍ تَناهى بي إِلىالإِنضاجِ?","{'text': ['الكامل', 'الوافر', 'منهوك الكامل', 'مجزوء موشح'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem136.html
563,"ما هو البحر الشعري لهذا البيت
                        جازَتمُلِمّاتُ الزَمانِ حُدودَها - وَاِستَفرَغَت أَيّامُهامَجهودَها?","{'text': ['الكامل', 'السريع', 'الخبب', 'مجزوء المديد'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem147.html
565,"ما هو البحر الشعري لهذا البيت
                        وَقَضَت عَلَينا بِالمَنونِ فَعَوَّضَت - بِالكَرهِ مِن بيضِ اللَيالي سودَها?","{'text': ['الكامل', 'المقتضب', 'الوافر', 'المتدارك'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem147.html
567,"ما هو البحر الشعري لهذا البيت
                        بِاللَهِ ما بالُ الأَحِبَّةِ أَعرَضَت - عَنّا وَرامَت بِالفِراقِ صُدودَها?","{'text': ['الكامل', 'مجزوء موشح', 'مجزوء المجتث', 'مجزوء الرجز'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem147.html
569,"ما هو البحر الشعري لهذا البيت
                        رَضِيَت مُصاحَبَةَ البِلى وَاِستَوطَنَت - بَعدَ البُيوتِ قُبورَها وَلُحودَها?","{'text': ['الكامل', 'الوافر', 'مجزوء المواليا', 'مجزوء الطويل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem147.html
571,"ما هو البحر الشعري لهذا البيت
                        حَرِصَت عَلى طولِ البَقاءِ وَإِنَّما - مُبدي النُفوسِ أَبادَها لِيُعيدَها?","{'text': ['الكامل', 'مشطور الطويل', 'السريع', 'مخلع موشح'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem147.html
573,"ما هو البحر الشعري لهذا البيت
                        عَبَثَت بِها الأَيّامُ حَتّى أَوثَقَت - أَيدي البِلى تَحتَ التُرابِ قُيودَها?","{'text': ['الكامل', 'مجزوء المتدارك', 'مخلع السريع', 'مجزوء المديد'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem147.html
575,"ما هو البحر الشعري لهذا البيت
                        فَكَأَنَّما تِلكَ الجُسومُ صَوارِمٌ - نَحَتَ الحِمامُ مِنَ اللُحودِ غُمودَها?","{'text': ['الكامل', 'الكامل المقطوع', 'مجزوء الرجز', 'مجزوء المنسرح'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem147.html
577,"ما هو البحر الشعري لهذا البيت
                        نَسَجَت يَدُ الأَيّامِ مِن أَكفانِها - حُلَلاً وَأَلقَت بَينَهُنَّ عُقودَها?","{'text': ['الكامل', 'المجتث', 'مشطور الرجز', 'الدوبيت'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem147.html
579,"ما هو البحر الشعري لهذا البيت
                        وَكَسا الرَبيعُ رُبوعَهاأَنوارَهُ - لَما سَقَتهاالغادِياتُعُهودَها?","{'text': ['الكامل', 'منهوك البسيط', 'مجزوء المنسرح', 'مجزوء المجتث'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem147.html
581,"ما هو البحر الشعري لهذا البيت
                        وَسَرى بِهانَشرُالنَسيمِ فَعَطَّرَت - نَفَحاتُ أَرواحِ الشَمالِصَعيدَها?","{'text': ['الكامل', 'الرجز', 'الخبب', 'مجزوء الدوبيت'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem147.html
583,"ما هو البحر الشعري لهذا البيت
                        هَل عيشَةٌ طابَت لَنا إِلّا وَقَد - أَبلى الزَمانُ قَديمَها وَجَديدَها?","{'text': ['الكامل', 'منهوك الرجز', 'تفعيلة الكامل', 'مجزوء المتدارك'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem147.html
585,"ما هو البحر الشعري لهذا البيت
                        أَومُقلَةٌذاقَتكَراهالَيلَةً - إِلّاوَأَعقَبَتِالخُطوبُهُجودَها?","{'text': ['الكامل', 'أحذ المديد', 'المتقارب', 'الهزج'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem147.html
587,"ما هو البحر الشعري لهذا البيت
                        أَو بِنيَةٌ لِلمَجدِ شيدَ أَساسُها - إِلّا وَقَد هَدَمَ القَضاءُ وَطيدَها?","{'text': ['الكامل', 'المتدارك', 'المنسرح', 'مجزوء الرمل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem147.html
589,"ما هو البحر الشعري لهذا البيت
                        شَقَّت عَلى العَليا وَفاةُ كَريمَةٍ - شَقَّت عَلَيها المَكرُماتُبُرودَها?","{'text': ['الكامل', 'مجزوء المقتضب', 'مشطور الطويل', 'أحذ الكامل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem147.html
591,"ما هو البحر الشعري لهذا البيت
                        وَعَزيزَةٍ مَفقودَةٍ قَد هَوَّنَت - مُهَجُالنَوافِلِبَعدَها مَفقودَها?","{'text': ['الكامل', 'مجزوء المنسرح', 'منهوك الكامل', 'مربع الرجز'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem147.html
593,"ما هو البحر الشعري لهذا البيت
                        ماتَت وَوُسِّدَتِ الفَلاةَ قَتيلَةً - يا لَهفُ نَفسي إِذ رَأَت تَوسيدَها?","{'text': ['الكامل', 'أحذ الكامل', 'تفعيلة المتقارب', 'تفعيلة الكامل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem147.html
595,"ما هو البحر الشعري لهذا البيت
                        يا قَيسُ إِنَّ صُدورَنا وَقَدَت بِه - نارٌ بِأَضلُعِنا تَشُبُّ وَقودَها?","{'text': ['الكامل', 'منهوك البسيط', 'المتدارك المنهوك', 'مجزوء الرجز'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem147.html
597,"ما هو البحر الشعري لهذا البيت
                        فَاِنهَض لِأَخذِ الثَأرِ غَيرَ مُقَسِّرٍ - حَتّى تُبيدَ مِنَ العِداةِ عَديدَها?","{'text': ['الكامل', 'الكامل المقطوع', 'المضارع', 'مجزوء الرمل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem147.html
599,"ما هو البحر الشعري لهذا البيت
                        فَخرُ الرِجالِ سَلاسِلٌ وَقُيودُ - وَكَذا النِساءُبَخانِقٌوَعُقودُ?","{'text': ['الكامل', 'منهوك الرجز', 'مجزوء الرجز', 'الرجز'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem149.html
601,"ما هو البحر الشعري لهذا البيت
                        وَإِذا غُبارُ الخَيلِ مَدَّرُواقَهُ - سُكري بِهِ لا ماجَنى العُنقودُ?","{'text': ['الكامل', 'مجزوء الخفيف', 'أحذ الوافر', 'مشطور السريع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem149.html
603,"ما هو البحر الشعري لهذا البيت
                        يا دَهرُ لا تُبقِ عَلَيَّ فَقَد دَنا - ما كُنتُ أَطلُبُ قَبلَ ذا وَأُريدُ?","{'text': ['الكامل', 'مشطور الرجز', 'مشطور السريع', 'مجزوء المقتضب'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem149.html
605,"ما هو البحر الشعري لهذا البيت
                        فَالقَتلُ لي مِن بَعدِ عَبلَةَ راحَةٌ - وَالعَيشُ بَعدَ فِراقِها مَنكودُ?","{'text': ['الكامل', 'البسيط', 'أحذ الوافر', 'المواليا'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem149.html
607,"ما هو البحر الشعري لهذا البيت
                        يا عَبلَ قَد دَنَتِ المَنِيَّةُ فَاِندُبي - إِن كانَ جَفنُكِ بِالدُموعِ يَجودُ?","{'text': ['الكامل', 'المضارع', 'المقتضب', 'موشح'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem149.html
609,"ما هو البحر الشعري لهذا البيت
                        يا عَبلَ إِن تَبكي عَلَيَّ فَقَد بَكى - صَرفُ الزَمانِ عَلَيَّ وَهوَ حَسودُ?","{'text': ['الكامل', 'الوافر', 'مخلع الرمل', 'مجزوء المنسرح'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem149.html
611,"ما هو البحر الشعري لهذا البيت
                        يا عَبلَ إِن سَفَكوا دَمي فَفَعائِلي - في كُلِّ يَومٍ ذِكرُهُنَّ جَديدُ?","{'text': ['الكامل', 'الرمل', 'مجزوء الهزج', 'مجزوء الطويل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem149.html
613,"ما هو البحر الشعري لهذا البيت
                        لَهفي عَلَيكِ إِذا بَقيتِ سَبِيَّةً - تَدعينَ عَنتَرَ وَهوَ عَنكِ بَعيدُ?","{'text': ['الكامل', 'الدوبيت', 'تفعيلة المتقارب', 'مجزوء المجتث'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem149.html
615,"ما هو البحر الشعري لهذا البيت
                        وَلَقَد لَقيتُ الفُرسَ يا اِبنَةَ مالِكٍ - وَجُيوشُها قَد ضاقَ عَنها البيدُ?","{'text': ['الكامل', 'مجزوء المواليا', 'المديد', 'مخلع موشح'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem149.html
617,"ما هو البحر الشعري لهذا البيت
                        وَتَموجُ مَوجَ البَحرِ إِلّا أَنَّها - لاقَتأُسوداًفَوقَهُنَّ حَديدُ?","{'text': ['الكامل', 'مشطور الرجز', 'مجزوء المجتث', 'الكامل المقطوع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem149.html
619,"ما هو البحر الشعري لهذا البيت
                        جاروا فَحَكَّمنا الصَوارِمَ بَينَنا - فَقَضَت وَأَطرافُ الرِماحِ شُهودُ?","{'text': ['الكامل', 'مجزوء الهزج', 'المنسرح', 'مشطور السريع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem149.html
621,"ما هو البحر الشعري لهذا البيت
                        يا عَبلَ كَم مِن جَحفَلٍ فَرَّقتُهُ - وَالجَوُّ أَسوَدُ وَالجِبالُ تَميدُ?","{'text': ['الكامل', 'مجزوء المنسرح', 'مشطور السريع', 'مجزوء الخفيف'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem149.html
623,"ما هو البحر الشعري لهذا البيت
                        فَسَطا عَلَيَّ الدَهرُ سَطوَةَ غادِرٍ - وَالدَهرُ يَبخُلُ تارَةً وَيَجودُ?","{'text': ['الكامل', 'مجزوء موشح', 'القوما', 'الرجز'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem149.html
625,"ما هو البحر الشعري لهذا البيت
                        بَينَالعَقيقِوَبَينَبُرقَةِ ثَهمَدِ - طَلَلٌلِعَبلَة مُستَهِلُّ المَعهَدِ?","{'text': ['الكامل', 'التفعيله', 'مجزوء المجتث', 'الخفيف'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem152.html
627,"ما هو البحر الشعري لهذا البيت
                        يا مَسرَحَالآرامِفي وادي الحِمى - هَل فيكَ ذوشَجَنٍيَروحُ وَيَغتَدي?","{'text': ['الكامل', 'موشح', 'الطويل', 'مخلع الرجز'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem152.html
629,"ما هو البحر الشعري لهذا البيت
                        في أَيمَنِ العَلَمينِدَرسُمَعالِمٍ - أَوهىبِها جَلَديوَبانَتَجَلُّدي?","{'text': ['الكامل', 'مربع الرجز', 'مربع البسيط', 'تفعيلة المتقارب'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem152.html
631,"ما هو البحر الشعري لهذا البيت
                        مِن كُلِّ فاتِنَةٍ تَلَفَّتَ جيدُها - مَرَحاًكَسالِفَةِالغَزالِالأَغيَدِ?","{'text': ['الكامل', 'مخلع البسيط', 'مربع الرجز', 'السلسلة'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem152.html
633,"ما هو البحر الشعري لهذا البيت
                        يا عَبلَ كَم يُشجى فُؤادي بِالنَوى - وَيَروعُني صَوتُ الغُرابِ الأَسوَدِ?","{'text': ['الكامل', 'مجزوء المقتضب', 'تفعيلة الكامل', 'التفعيله'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem152.html
635,"ما هو البحر الشعري لهذا البيت
                        كَيفَ السَلُوُّ وَما سَمِعتُ حَمائِماً - يَندُبنَ إِلّا كُنتُ أَوَّلَ مُنشِدِ?","{'text': ['الكامل', 'المنسرح', 'الخفيف', 'مجزوء الطويل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem152.html
637,"ما هو البحر الشعري لهذا البيت
                        وَلَقَد حَبَستُ الدَمعَ لا بُخلاً بِهِ - يَومَ الوَداعِ عَلى رُسومِ المَعهَدِ?","{'text': ['الكامل', 'أحذ المديد', 'الخبب', 'المنسرح'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem152.html
639,"ما هو البحر الشعري لهذا البيت
                        وَسَأَلتُ طَيرَالدَوحِكَم مِثليشَجا - بِأَنينِهِ وَحَنينِهِ المُتَرَدِّدِ?","{'text': ['الكامل', 'أحذ المديد', 'مجزوء الخفيف', 'مشطور السريع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem152.html
641,"ما هو البحر الشعري لهذا البيت
                        نادَيتُهُ وَمَدامِعي مُنهَلَّةٌ - أَينَالخَلِيُّمِنَ الشَجِيِّ المُكمَدِ?","{'text': ['الكامل', 'المديد', 'المتدارك', 'مشطور الرجز'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem152.html
643,"ما هو البحر الشعري لهذا البيت
                        لَو كُنتَ مِثلي ما لَبِثتَمَلاوَةٌ - وَهَتَفتَ في غُصنِالنَقاالمُتَأَوِّدِ?","{'text': ['الكامل', 'أحذ المديد', 'البسيط', 'الوافر'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem152.html
645,"ما هو البحر الشعري لهذا البيت
                        رَفَعوا القِبابَ عَلى وُجوهٍ أَشرَقَت - فيها فَغَيَّبتِالسُهافيالفَرقَدِ?","{'text': ['الكامل', 'مجزوء الطويل', 'المقتضب', 'مجزوء الرمل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem152.html
647,"ما هو البحر الشعري لهذا البيت
                        وَاِستَوكَفواماءَ العُيونِ بِأَعيُنٍ - مَكحولَةٍ بِالسِحرِ لابِالإِثمِدِ?","{'text': ['الكامل', 'مجزوء الخفيف', 'مجزوء المواليا', 'تفعيلة الكامل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem152.html
649,"ما هو البحر الشعري لهذا البيت
                        وَالشَمسُ بَينَمُضَرَّجٍوَمُبَلَّجٍ - وَالغُصنُ بَينَمُوَشَّحٍوَمُقَلَّدِ?","{'text': ['الكامل', 'مجزوء الوافر', 'منهوك البسيط', 'الخفيف'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem152.html
651,"ما هو البحر الشعري لهذا البيت
                        يَطلُعنَ بَينَ سَوالِفٍ وَمَعاطِفٍ - وَقَلائِدٍ مِن لُؤلُؤٍ وَزَبَرجَدِ?","{'text': ['الكامل', 'مخلع السريع', 'مجزوء الوافر', 'المقتضب'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem152.html
653,"ما هو البحر الشعري لهذا البيت
                        قالوا اللِقاءَ غَداًبِمُنعَرَجِاللِوى - وَأَطولَ شَوقِ المُستَهامِ إِلى غَدِ?","{'text': ['الكامل', 'الطويل', 'مربع الرجز', 'الدوبيت'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem152.html
655,"ما هو البحر الشعري لهذا البيت
                        وَتَخالُ أَنفاسي إِذا رَدَّدتُها - بَينَ الطُلولِ مَحَت نُقوشَ المِبرَدِ?","{'text': ['الكامل', 'مجزوء الوافر', 'مجزوء البسيط', 'السريع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem152.html
657,"ما هو البحر الشعري لهذا البيت
                        وَتَنوفَةٍمَجهولَةٍ قَد خُضتُها - بِسِنانِ رُمحٍ نارُهُ لَم تَخمُدِ?","{'text': ['الكامل', 'مخلع الرجز', 'مجزوء الهزج', 'مخلع الرجز'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem152.html
659,"ما هو البحر الشعري لهذا البيت
                        باكَرتُها في فِتيَةٍ عَبسِيَّةٍ - مِن كُلِّأَروَعِفيالكَريهَةِأَصيَدِ?","{'text': ['الكامل', 'مجزوء المواليا', 'مجزوء الكامل', 'منهوك المنسرح'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem152.html
