id,question,choices,answerKey,source
7128,"ما هو البحر الشعري لهذا البيت
                        قَتَلوا يَومض ذَاك إِذ قَتلُوهُ - حَكَمَاً لا كَغَابِر الحُكَّامِ?","{'text': ['الخفيف', 'المتدارك', 'مجزوء المواليا', 'الكامل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7649.html
7130,"ما هو البحر الشعري لهذا البيت
                        رَاعِيَاً كانَ مُسجِحَاً فَفَقَدنَا - هُ وَفَقدُ المُسِيمِ هُلكُ السَّوَامش?","{'text': ['الخفيف', 'مربع الرجز', 'منهوك المنسرح', 'مجزوء الكامل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7649.html
7132,"ما هو البحر الشعري لهذا البيت
                        نَالَنَا فَقدُهُ وَنَالَ سِوَانَا - بِاجتِدَاعٍ مِنَ الأُنُوفِ اصطِلامِ?","{'text': ['الخفيف', 'مشطور الطويل', 'مجزوء المجتث', 'المجتث'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7649.html
7134,"ما هو البحر الشعري لهذا البيت
                        وأًشِتَّت بِنَا مَصَادِرُ شَتَّى - بَعدَ نَهجِ السَّبِيلِ ذِي الآرَامِ?","{'text': ['الخفيف', 'المقتضب', 'المجتث', 'مخلع السريع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7649.html
7136,"ما هو البحر الشعري لهذا البيت
                        جَرَّدَ السَّيفَ تَارَتَينِ من الدَّه - رِ على حِينِ دِرَّةٍ من صَرَامِ?","{'text': ['الخفيف', 'الخبب', 'مخلع السريع', 'موشح'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7649.html
7138,"ما هو البحر الشعري لهذا البيت
                        في مُرِيدِينَ مُخطِئِينَ هُدَى الل - هِ وَمُستَقسِمِينَ بالأَزلاَمِ?","{'text': ['الخفيف', 'تفعيلة الكامل', 'أحذ المديد', 'مجزوء المديد'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7649.html
7140,"ما هو البحر الشعري لهذا البيت
                        وَوَصِيُّ الوَصِيَّ ذِي الخُطَّةِ الفَص - لِ وَمُردِي الخُصُومِ يَومَ الخِصَامِ?","{'text': ['الخفيف', 'مخلع موشح', 'مجزوء السريع', 'مجزوء المواليا'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7649.html
7142,"ما هو البحر الشعري لهذا البيت
                        وَقَتِيلٌ بالطَّفِ غُودِرَ منهُ - بَينَ غَوغاءِ أُمّةٍ وَطَغَامِ?","{'text': ['الخفيف', 'منهوك البسيط', 'المتقارب', 'مجزوء المجتث'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7649.html
7144,"ما هو البحر الشعري لهذا البيت
                        تَركَبُ الطَّيرَ كالمَجَاسِدِ مِنهُ - مَعَ هَابٍ من التُّرَابِ هَيَامِ?","{'text': ['الخفيف', 'مجزوء الرمل', 'مخلع الرجز', 'الطويل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7649.html
7146,"ما هو البحر الشعري لهذا البيت
                        وَتُطِيلُ المُرَزَّءاتُ المَقَالِي - تُ عَلَيهِ القُعُودض بَعدَ القِيَامِ?","{'text': ['الخفيف', 'منهوك البسيط', 'الخبب', 'مشطور الرجز'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7649.html
7148,"ما هو البحر الشعري لهذا البيت
                        يَتَعَرَّفنَ حُرَّ وَجهٍ عَلَيهِ - عُقبَةُ السَّروِ ظَاهِراً والوَسَامِ?","{'text': ['الخفيف', 'التفعيله', 'تفعيلة الكامل', 'المضارع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7649.html
7150,"ما هو البحر الشعري لهذا البيت
                        قَتَلَ الأدعِيَاءُ إِذ قَتَلُوهُ - أكرَمَ الشَّارِبِينَ صَوبَ الغَمَامِ?","{'text': ['الخفيف', 'منهوك البسيط', 'المتدارك', 'مجزوء الوافر'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7649.html
7152,"ما هو البحر الشعري لهذا البيت
                        وَسَمِيُّ النَّبِيِّ بالشِّعبِ ذِي الخَيـ - ـفِ طَرِيدُ المُحِلِّب الأحرَامِ?","{'text': ['الخفيف', 'السلسلة', 'مجزوء الهزج', 'الرجز'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7649.html
7154,"ما هو البحر الشعري لهذا البيت
                        ـوأَبُو الفَضلِ إنَّ ذِكرَهُم الحُلـ - ـوُ بِفِيَّ الشِّفَاءُ للأَسقَامِ?","{'text': ['الخفيف', 'مشطور الطويل', 'مجزوء الطويل', 'مخلع موشح'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7649.html
7156,"ما هو البحر الشعري لهذا البيت
                        فِيهُمُ كُنتُ للبَعِيدِ ابنَ عَمٍّـ - ـوَاتَّهَمتُ القَرِيبَ أيَّ اتِّهَامِ?","{'text': ['الخفيف', 'مخلع الرجز', 'البسيط', 'الوافر'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7649.html
7158,"ما هو البحر الشعري لهذا البيت
                        صَدَقَ النَّاسَ في حُنَينَ بِضَربٍ - شَابَ منه مَفَارِقُ القُمقَامِ?","{'text': ['الخفيف', 'أحذ الكامل', 'مجزوء الوافر', 'تفعيلة الرمل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7649.html
7160,"ما هو البحر الشعري لهذا البيت
                        وَتَنَاوَلتُ من تَنَاوَلَ بالغِيـ - ـبَةِ أعرَاضَهم وَقَلَّ اكتِتامي?","{'text': ['الخفيف', 'الرمل', 'منهوك الكامل', 'الرمل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7649.html
7162,"ما هو البحر الشعري لهذا البيت
                        وَرَأَيتُ الشَّرِيفَ فِي أعيُنِ القَو - مِ وَضِيعاً وَقَلَّ مِنهُ احتِشَامِي?","{'text': ['الخفيف', 'الرمل', 'منهوك الرجز', 'السريع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7649.html
7164,"ما هو البحر الشعري لهذا البيت
                        مُعلِناً للمُعَالِنين مُسرَّاً - للمُسِرِّينَ غَيرَ دَحضِ المَقَامِ?","{'text': ['الخفيف', 'مجزوء المتدارك', 'مجزوء الخفيف', 'المنسرح'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7649.html
7166,"ما هو البحر الشعري لهذا البيت
                        مُبدِياً صَفحَتِي عَلَى المَرقَبِ المُع - لَمِ باللهِ قُوَّتِي واعتِصَامِي?","{'text': ['الخفيف', 'المتقارب', 'الرمل', 'المتدارك المنهوك'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7649.html
7168,"ما هو البحر الشعري لهذا البيت
                        ما أبالي إِذَا حَفِظتُ أبا القَا - سِمٍ فِيهِم مَلامَةَ اللُوَّامِ?","{'text': ['الخفيف', 'مربع البسيط', 'منهوك البسيط', 'مخلع الكامل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7649.html
7170,"ما هو البحر الشعري لهذا البيت
                        ما أبَالِي وَلَن أُبَالِي فِيهِم - أبَداً رَغمض سَاخِطِينَ رَغَامِ?","{'text': ['الخفيف', 'الكامل', 'التفعيله', 'مجزوء الكامل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7649.html
7172,"ما هو البحر الشعري لهذا البيت
                        فَهُمُ شِيعَتِي وَقِسمِي من الأُمَّ - ـةِ حَسبِي مِن سَائِرِ الأقسَامشـ?","{'text': ['الخفيف', 'مجزوء السريع', 'السلسلة', 'الرجز'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7649.html
7174,"ما هو البحر الشعري لهذا البيت
                        إن أمُت لا أمُت وَنَفسِي نَفسَا - ـنِ من الشَّكِّ في عَمَىً أو تَعَامِيـ?","{'text': ['الخفيف', 'الخبب', 'مربع الرجز', 'الهزج'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7649.html
7176,"ما هو البحر الشعري لهذا البيت
                        عَادِلاً غَيرَهم مِن النَّاسِ طُ - رَّاً بِهِمُ لا هَمَامِ بي لا هَمَامِ?","{'text': ['الخفيف', 'مجزوء المتدارك', 'مخلع الرمل', 'القوما'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7649.html
7178,"ما هو البحر الشعري لهذا البيت
                        لَم أبِع دِينيَ المُسَاوِمَ بِالوَك - سِ وَلاَ مُغلِيَاً مِنَ السُّوَّامِ?","{'text': ['الخفيف', 'مجزوء المديد', 'الرجز', 'منهوك الرجز'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7649.html
7180,"ما هو البحر الشعري لهذا البيت
                        أخلَصَ الله لِي هوايَ فما أُغرِ - قُ نزعاً ولا تَطِيشُ سِهَامِي?","{'text': ['الخفيف', 'مخلع البسيط', 'الخبب', 'منهوك الكامل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7649.html
7182,"ما هو البحر الشعري لهذا البيت
                        وَلِهَت نَفسِيَ الطَّرُوبُ إلَيهم - وَلَهَاً حالَ دُونَ طَعمِ الطَّعَامِ?","{'text': ['الخفيف', 'مجزوء الدوبيت', 'تفعيلة الرمل', 'مجزوء السريع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7649.html
7184,"ما هو البحر الشعري لهذا البيت
                        لَيتَ شِعرِي هَل ثُمَّ هَل آتِينَهُم - أم يَحَولَنَّ دُونَ ذَاكَ حِمَامي?","{'text': ['الخفيف', 'تفعيلة الرجز', 'منهوك المنسرح', 'مربع البسيط'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7649.html
7186,"ما هو البحر الشعري لهذا البيت
                        إن تُشَيَّع بِي المُذَكرَةُ الوَجـ - ـنَاءُ تَنفِي لُغَامَهان بِلُغَامِ?","{'text': ['الخفيف', 'مخلع الرمل', 'مجزوء الهزج', 'تفعيلة المتقارب'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7649.html
7188,"ما هو البحر الشعري لهذا البيت
                        عَنتَرِيسٌ شِمِلَّةٌ ذَاتُ لَوثٍ - هَوجَلٌ مَيلَعٌ كَتُومُ البُغَامِ?","{'text': ['الخفيف', 'أحذ الكامل', 'المقتضب', 'السريع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7649.html
7190,"ما هو البحر الشعري لهذا البيت
                        تَصِلُ السُّهبَ بالسُّهُوبِ إلَيهِم - وَصلً خَرقَاءَ رُمَّةً في رِمَامِ?","{'text': ['الخفيف', 'مشطور الرجز', 'السريع', 'مجزوء البسيط'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7649.html
7192,"ما هو البحر الشعري لهذا البيت
                        ـرَدَّهُنَّ الكَلالُ حُدباً حَدَابِيـ - ـرَ وَحَدُّ الإِكَامِ بعدَ الإِكَامِ?","{'text': ['الخفيف', 'مخلع الرجز', 'مشطور الرجز', 'مخلع موشح'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7649.html
7194,"ما هو البحر الشعري لهذا البيت
                        في حَراجِيحَ كالحِنِيّ مَجَاهِي - ضَ يَخِدنَ الوَجِيفَ وَخدَ النَّعَامِ?","{'text': ['الخفيف', 'الطويل', 'مربع الرجز', 'السريع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7649.html
7196,"ما هو البحر الشعري لهذا البيت
                        يكتَنِفنَ الجَهِيضَ ذَا الرَّمَقِ المُعجَلِ - بَعد الحَنِينِ بالإِرزَامِ?","{'text': ['الخفيف', 'المضارع', 'تفعيلة الرمل', 'تفعيلة الرمل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7649.html
7198,"ما هو البحر الشعري لهذا البيت
                        مُنكِرَاتٍ بأنفُسٍ عَارِفَاتٍ - بِعُيُونٍ هَوَامِلِ التَّسجَامِ?","{'text': ['الخفيف', 'أحذ الوافر', 'مربع البسيط', 'المتدارك المنهوك'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7649.html
7200,"ما هو البحر الشعري لهذا البيت
                        ما أُبَالِي إذَا أُنِخنَ إِلَيهِم - نَقَبَ الخُفِّ واعتِرَاقِ السَّنَامِ?","{'text': ['الخفيف', 'الكامل', 'تفعيلة المتقارب', 'مجزوء المواليا'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7649.html
7202,"ما هو البحر الشعري لهذا البيت
                        يَقضِ زَورٌ هُنَاكَ حَقَّ مَزُورِيـ - ـنَ وَيَحبُ السَّلاَم أهلُ السَّلامِ?","{'text': ['الخفيف', 'منهوك الرجز', 'تفعيلة الرمل', 'مجزوء الرمل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7649.html
7204,"ما هو البحر الشعري لهذا البيت
                        راية الموت فوق هام العباد - نشرتها كتائب الآباد?","{'text': ['الخفيف', 'المقتضب', 'الرجز', 'مخلع موشح'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7752.html
7206,"ما هو البحر الشعري لهذا البيت
                        يشرب العالمون في السلم منها - ويريفون ظلها في الجهاد?","{'text': ['الخفيف', 'البسيط', 'الكامل', 'المديد'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7752.html
7208,"ما هو البحر الشعري لهذا البيت
                        من تعاجِل يمت وينس ومن تمـ - ـهل يعش تحت خافق متهاد?","{'text': ['الخفيف', 'مجزوء الرمل', 'مخلع الكامل', 'أحذ الوافر'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7752.html
7210,"ما هو البحر الشعري لهذا البيت
                        غاية المرء عائد وطبيب - ومصير الطبيب للعواد?","{'text': ['الخفيف', 'أحذ الوافر', 'مخلع الرمل', 'مخلع الكامل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7752.html
7212,"ما هو البحر الشعري لهذا البيت
                        وبكأسين من حياة وموت - شرب العالمون من عهد عاد?","{'text': ['الخفيف', 'مجزوء الدوبيت', 'مربع البسيط', 'السلسلة'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7752.html
7214,"ما هو البحر الشعري لهذا البيت
                        حلم هذه الحياة فمن تمـ - ـدد له يشق أو يطب بالرقاد?","{'text': ['الخفيف', 'مجزوء السريع', 'أحذ الوافر', 'مجزوء الهزج'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7752.html
7216,"ما هو البحر الشعري لهذا البيت
                        وقصارى الكرى وإن طال نعمى - لزوال أو شقوة لنفاد?","{'text': ['الخفيف', 'البسيط', 'تفعيلة الكامل', 'منهوك الرجز'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7752.html
7218,"ما هو البحر الشعري لهذا البيت
                        ذهبت في حساب يوسف سبع - لينات في إثر سبع شداد?","{'text': ['الخفيف', 'المديد', 'مجزوء موشح', 'مجزوء الرجز'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7752.html
7220,"ما هو البحر الشعري لهذا البيت
                        واستوى الصاحبان هذا إلى الرعـ - ـد تولى وذا إلى الإبعاد?","{'text': ['الخفيف', 'مجزوء موشح', 'منهوك الكامل', 'مجزوء المواليا'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7752.html
7222,"ما هو البحر الشعري لهذا البيت
                        قبره الأرض والبرية ميت - تلك مطوية وذى لمعاد?","{'text': ['الخفيف', 'مجزوء المقتضب', 'مخلع الرمل', 'مجزوء الطويل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7752.html
7224,"ما هو البحر الشعري لهذا البيت
                        ومرور الأجساد بالأرض هلكي - كمرور الأرواح بالأجساد?","{'text': ['الخفيف', 'الكامل', 'تفعيلة الكامل', 'البسيط'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7752.html
7226,"ما هو البحر الشعري لهذا البيت
                        أي عصر ببعلبك دفين - تحت ذاك الثرى وتلك العماد?","{'text': ['الخفيف', 'أحذ الوافر', 'الكامل المقطوع', 'موشح'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7752.html
7228,"ما هو البحر الشعري لهذا البيت
                        قف بآثارها الجلائل وانظر - هل ترى من ممالك وبلاد?","{'text': ['الخفيف', 'مجزوء المجتث', 'مجزوء الدوبيت', 'مجزوء الكامل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7752.html
7230,"ما هو البحر الشعري لهذا البيت
                        أصبح الملك سيرة وذوو الملـ - ـك حديثا فكيف بالأفراد?","{'text': ['الخفيف', 'مجزوء المقتضب', 'مجزوء المواليا', 'منهوك البسيط'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7752.html
7232,"ما هو البحر الشعري لهذا البيت
                        شيدوا للبلى ومر عليهم - زمن صالح وآخر عاد?","{'text': ['الخفيف', 'مجزوء الخفيف', 'مشطور السريع', 'مجزوء المتدارك'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7752.html
7234,"ما هو البحر الشعري لهذا البيت
                        بعلبك أخشعى ولاقى أبا يو - سف لقيا الرياض صوب العهاد?","{'text': ['الخفيف', 'الكامل المقطوع', 'الكامل', 'الكامل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7752.html
7236,"ما هو البحر الشعري لهذا البيت
                        وإذا جاور الملوك وأمسى - بين عين البلى وعين السواد?","{'text': ['الخفيف', 'مجزوء المقتضب', 'مربع البسيط', 'الهزج'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7752.html
7238,"ما هو البحر الشعري لهذا البيت
                        أنزليه منازل الصيد منهم - وأبيجيه مرقد الأنداد?","{'text': ['الخفيف', 'المتدارك المنهوك', 'المجتث', 'مجزوء البسيط'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7752.html
7240,"ما هو البحر الشعري لهذا البيت
                        قف بفادى الصديق والجار واسأل - يا أسير المنون هل لك فاد?","{'text': ['الخفيف', 'منهوك المنسرح', 'مجزوء الرمل', 'مجزوء موشح'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7752.html
7242,"ما هو البحر الشعري لهذا البيت
                        إن سهما أصاب منك حبيبا - وقعه في القلوب والأكباد?","{'text': ['الخفيف', 'المقتضب', 'الدوبيت', 'السلسلة'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7752.html
7244,"ما هو البحر الشعري لهذا البيت
                        وقضاء دهاك هد بناء الـ - ـبر ركن العفاة والقصاد?","{'text': ['الخفيف', 'المنسرح', 'مجزوء الرجز', 'مجزوء الوافر'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7752.html
7246,"ما هو البحر الشعري لهذا البيت
                        أى حي سواك يوم تولى - خدّدته نجابة الأولاد?","{'text': ['الخفيف', 'الكامل', 'مجزوء الخفيف', 'مجزوء الدوبيت'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7752.html
7248,"ما هو البحر الشعري لهذا البيت
                        خمسة بالشام بعدك قاموا - ملء عين اللدات والحساد?","{'text': ['الخفيف', 'البسيط', 'التفعيله', 'مجزوء الدوبيت'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7752.html
7250,"ما هو البحر الشعري لهذا البيت
                        كلهم حافظ الصديق كريم الـ - ـعهد راعى الزمام وافي الوداد?","{'text': ['الخفيف', 'مجزوء موشح', 'المديد', 'مخلع موشح'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7752.html
7252,"ما هو البحر الشعري لهذا البيت
                        ذا لهذا أب وجد إذا ول - لَى أبر الآباء والأجداد?","{'text': ['الخفيف', 'تفعيلة الكامل', 'مجزوء الرمل', 'المتدارك المنهوك'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7752.html
7254,"ما هو البحر الشعري لهذا البيت
                        أخذوا البر والوفاء جميعا - عن أب سيد وفيّ جواد?","{'text': ['الخفيف', 'مجزوء الدوبيت', 'مجزوء المديد', 'مجزوء الكامل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7752.html
7256,"ما هو البحر الشعري لهذا البيت
                        آل مطران لو أتيت بوحى - لم أزدكم من الحجى والرشاد?","{'text': ['الخفيف', 'مربع الرجز', 'تفعيلة المتقارب', 'مجزوء المنسرح'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7752.html
7258,"ما هو البحر الشعري لهذا البيت
                        لكم أنفس تمر بها الأحـ - ـداث مر الرياح بالأطواد?","{'text': ['الخفيف', 'مخلع الكامل', 'مجزوء الخفيف', 'المتقارب'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7752.html
7260,"ما هو البحر الشعري لهذا البيت
                        فخذوا بالعزاء في خطب من با - ن وكونوا عليه غوث العباد?","{'text': ['الخفيف', 'مخلع الرمل', 'مربع الرجز', 'البسيط'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7752.html
7262,"ما هو البحر الشعري لهذا البيت
                        يهزل العيش والمنية جد - وتضل الحياة والموت هاد?","{'text': ['الخفيف', 'مخلع البسيط', 'مشطور الطويل', 'منهوك المنسرح'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7752.html
7264,"ما هو البحر الشعري لهذا البيت
                        وخفوق الفؤاد في ساعة التكـ - ـوين داع إلى سكون الفؤاد?","{'text': ['الخفيف', 'مجزوء المديد', 'تفعيلة الرمل', 'مجزوء الرجز'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7752.html
7266,"ما هو البحر الشعري لهذا البيت
                        فإذا جددت فأبلت فأعيت - جاءها حينها بلا ميعاد?","{'text': ['الخفيف', 'مجزوء موشح', 'مجزوء الوافر', 'مجزوء الطويل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7752.html
7268,"ما هو البحر الشعري لهذا البيت
                        بدأ الطيف بالجميل وزارا - يا رسول الرضى وقيت العثارا?","{'text': ['الخفيف', 'مخلع البسيط', 'مشطور السريع', 'تفعيلة الرمل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7774.html
7270,"ما هو البحر الشعري لهذا البيت
                        خذ من الجفن والفؤاد سبيلا - وتَيَمَّم من السويداء دارا?","{'text': ['الخفيف', 'مجزوء المتدارك', 'البسيط', 'الخبب'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7774.html
7272,"ما هو البحر الشعري لهذا البيت
                        أنت إن بت في الجفون فأهلا - عادة النور ينزل الأبصارا?","{'text': ['الخفيف', 'المواليا', 'مجزوء المواليا', 'التفعيله'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7774.html
7274,"ما هو البحر الشعري لهذا البيت
                        زار والحرب بين جفنى ونومي - قد أعد الدجى لها أوزارا?","{'text': ['الخفيف', 'أحذ الكامل', 'مربع الرجز', 'مجزوء الطويل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7774.html
7276,"ما هو البحر الشعري لهذا البيت
                        حسن يا خيال صنعك عندي - أجمل الصنع ما يصيب افتقارا?","{'text': ['الخفيف', 'مجزوء المقتضب', 'مجزوء موشح', 'المتدارك'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7774.html
7278,"ما هو البحر الشعري لهذا البيت
                        ما لربِّ الجمال جار على القلـ - ـب كأن لم يكن له القلب جارا?","{'text': ['الخفيف', 'المتدارك المنهوك', 'البسيط', 'مجزوء الكامل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7774.html
7280,"ما هو البحر الشعري لهذا البيت
                        وأرى القلب كلما ساء يجزيـ - ـه عن الذنب رقة وأعتذارا?","{'text': ['الخفيف', 'مربع البسيط', 'الكامل المقطوع', 'مجزوء الوافر'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7774.html
7282,"ما هو البحر الشعري لهذا البيت
                        أجريح الغرام يطلب عطفا - وجريح الأنام يطلب ثارا?","{'text': ['الخفيف', 'منهوك الكامل', 'تفعيلة الكامل', 'مربع الرجز'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7774.html
7284,"ما هو البحر الشعري لهذا البيت
                        أيها العاذلون نمتم ورام السـ - ـهد من مقتليّ أمرا فصارا?","{'text': ['الخفيف', 'المنسرح', 'الكامل', 'مخلع السريع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7774.html
7286,"ما هو البحر الشعري لهذا البيت
                        آفة النصح أن يكون جدالا - واذى النصح أن يكون جهارا?","{'text': ['الخفيف', 'مجزوء الرجز', 'المواليا', 'المضارع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7774.html
7288,"ما هو البحر الشعري لهذا البيت
                        سألتني عن النهار جفوني - رحم الله يا جفوني النهارا?","{'text': ['الخفيف', 'المتدارك المنهوك', 'مجزوء البسيط', 'أحذ الوافر'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7774.html
7290,"ما هو البحر الشعري لهذا البيت
                        قلن نبكيه قلت هاتي دموعا - قلن صبرا فقلت هاتى اصطبارا?","{'text': ['الخفيف', 'مجزوء المقتضب', 'مجزوء المواليا', 'الدوبيت'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7774.html
7292,"ما هو البحر الشعري لهذا البيت
                        يا لياليّ لم أجدك طوالا - بعد ليلى ولم أجدك قصارا?","{'text': ['الخفيف', 'تفعيلة المتقارب', 'مجزوء الكامل', 'المتدارك'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7774.html
7294,"ما هو البحر الشعري لهذا البيت
                        إن من يحمل الخطوب كبارا - لا يبالى بحملهن صغارا?","{'text': ['الخفيف', 'المنسرح', 'مخلع الرمل', 'موشح'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7774.html
7296,"ما هو البحر الشعري لهذا البيت
                        لم نفق منك يا زمان فنشكو - مدمن الخمر ليس يشكو الخمارا?","{'text': ['الخفيف', 'الدوبيت', 'مجزوء المتقارب', 'السريع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7774.html
7298,"ما هو البحر الشعري لهذا البيت
                        فأصرف الكأس مشفقا أو فواصل - خرج الرشد من أكف السكارى?","{'text': ['الخفيف', 'مجزوء المواليا', 'مجزوء الدوبيت', 'الخبب'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7774.html
7300,"ما هو البحر الشعري لهذا البيت
                        شعراء الزمان مهلا رويدا - إن في مصر شاعرا لا يجارى?","{'text': ['الخفيف', 'مجزوء الدوبيت', 'مجزوء الطويل', 'مجزوء الرمل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem7774.html
